01013500	1980	08	17	10.62	A			
01013500	1980	08	18	10.72	A			
01013500	1980	08	19	10.78	A			
01013500	1980	08	20	10.82	A			
01013500	1980	08	21	10.89	A			
01013500	1980	08	22	10.89	A			
01013500	1980	08	23	10.87	A			
01013500	1980	08	24	10.85	A			
01013500	1980	08	25	10.76	A			
01013500	1980	08	26	10.71	A			
01013500	1980	08	27	10.7	A			
01013500	1980	08	28	10.75	A			
01013500	1980	08	29	10.83	A			
01013500	1980	08	30	10.9	A			
01013500	1980	08	31	10.98	A			
01013500	1980	09	01	11.06	A			
01013500	1980	09	02	11.06	A			
01013500	1980	09	03	11.11	A			
01013500	1980	09	04	11.15	A			
01013500	1980	09	05	11.23	A			
01013500	1980	09	06	11.29	A			
01013500	1980	09	07	11.34	A			
01013500	1980	09	08	11.35	A			
01013500	1980	09	09	11.37	A			
01013500	1980	09	10	11.38	A			
01013500	1980	09	11	11.35	A			
01013500	1980	09	12	11.33	A			
01013500	1980	09	13	11.26	A			
01013500	1980	09	14	11.18	A			
01013500	1980	09	15	11.18	A			
01013500	1980	09	16	11.18	A			
01013500	1980	09	17	11.22	A			
01013500	1980	09	18	11.21	A			
01013500	1980	09	19	11.23	A			
01013500	1980	09	20	11.28	A			
01013500	1980	09	21	11.39	A			
01013500	1980	09	22	11.41	A			
01013500	1980	09	23	11.41	A			
01013500	1980	09	24	11.46	A			
01013500	1980	09	25	11.49	A			
01013500	1980	09	26	11.51	A			
01013500	1980	09	27	11.58	A			
01013500	1980	09	28	11.63	A			
01013500	1980	09	29	11.64	A			
01013500	1980	09	30	11.65	A			
01013500	1980	10	01	11.56	A			
01013500	1980	10	02	11.51	A			
01013500	1980	10	03	11.44	A			
01013500	1980	10	04	11.44	A			
01013500	1980	10	05	11.36	A			
01013500	1980	10	06	11.31	A			
01013500	1980	10	07	11.36	A			
01013500	1980	10	08	11.41	A			
01013500	1980	10	09	11.39	A			
01013500	1980	10	10	11.4	A			
01013500	1980	10	11	11.41	A			
01013500	1980	10	12	11.47	A			
01013500	1980	10	13	11.53	A			
01013500	1980	10	14	11.51	A			
01013500	1980	10	15	11.34	A			
01013500	1980	10	16	11.17	A			
01013500	1980	10	17	11.07	A			
01013500	1980	10	18	11.01	A			
01013500	1980	10	19	11.05	A			
01013500	1980	10	20	11.06	A			
01013500	1980	10	21	11.01	A			
